added,gain,hallucination_change,length_group,loss,modified_in,modified_out,original_count,pair_id,possible_gain,possible_loss,removed,retained,role,steer_count,supported_change,type
0,0,unchanged,shorter,3,0,0,9,285894,2,4,3,2,S,4,unresolved,entity
0,0,unchanged,shorter,0,0,0,0,285894,0,0,0,0,H,0,unresolved,entity
0,0,unchanged,shorter,2,0,0,2,285894,0,0,2,0,S,0,unresolved,attribute
0,0,unchanged,shorter,0,0,0,0,285894,0,0,0,0,H,0,unresolved,attribute
2,2,unchanged,shorter,3,0,0,7,277094,3,1,3,3,S,8,mixed,entity
0,0,unchanged,shorter,0,0,0,1,277094,0,0,0,1,H,1,mixed,entity
0,0,unchanged,shorter,0,0,0,0,277094,0,0,0,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,277094,0,0,0,0,H,0,mixed,attribute
0,0,unchanged,shorter,1,0,0,5,1404,1,1,1,3,S,4,unresolved,entity
0,0,unchanged,shorter,0,0,0,0,1404,0,0,0,0,H,0,unresolved,entity
0,0,unchanged,shorter,2,0,0,2,1404,0,0,2,0,S,0,unresolved,attribute
0,0,unchanged,shorter,0,0,0,0,1404,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,4,0,0,7,65350,0,1,4,3,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,0,65350,0,1,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,65350,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,65350,0,0,0,0,H,0,mixed,attribute
3,3,lost,shorter,2,0,0,8,242422,0,1,2,6,S,9,mixed,entity
0,0,lost,shorter,3,0,0,3,242422,0,1,3,0,H,0,mixed,entity
0,0,lost,shorter,1,0,0,1,242422,0,0,1,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,242422,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,3,0,0,9,409346,2,1,3,6,S,8,mixed,entity
0,0,unresolved,shorter,0,0,0,0,409346,2,1,0,0,H,0,mixed,entity
0,0,unresolved,shorter,1,0,0,1,409346,0,0,1,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,409346,0,0,0,0,H,0,mixed,attribute
3,3,lost,shorter,1,0,0,5,350160,1,1,1,3,S,7,mixed,entity
0,0,lost,shorter,1,0,0,1,350160,0,0,1,0,H,0,mixed,entity
1,1,lost,shorter,0,0,0,1,350160,1,1,0,0,S,2,mixed,attribute
0,0,lost,shorter,0,0,0,0,350160,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,4,180411,0,0,2,2,S,3,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,180411,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,1,0,0,2,180411,0,0,1,1,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,180411,0,0,0,0,H,0,unresolved,attribute
2,2,mixed,shorter,0,0,0,4,210408,0,0,0,4,S,6,gained,entity
1,1,mixed,shorter,1,0,0,1,210408,0,0,1,0,H,1,gained,entity
0,0,mixed,shorter,0,0,0,1,210408,0,0,0,1,S,1,gained,attribute
0,0,mixed,shorter,0,0,0,0,210408,0,0,0,0,H,0,gained,attribute
0,0,unresolved,shorter,0,0,0,3,563153,1,1,0,2,S,3,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,563153,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,563153,1,1,0,1,S,2,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,563153,0,1,0,0,H,0,unresolved,attribute
3,3,lost,shorter,0,0,0,3,408501,0,0,0,3,S,6,unresolved,entity
0,0,lost,shorter,2,0,0,2,408501,0,0,2,0,H,0,unresolved,entity
2,2,lost,shorter,0,0,0,2,408501,0,1,0,2,S,4,unresolved,attribute
0,0,lost,shorter,0,0,0,0,408501,0,1,0,0,H,0,unresolved,attribute
0,0,gained,longer,0,0,0,4,61715,0,0,0,4,S,4,lost,entity
2,2,gained,longer,0,0,0,0,61715,0,0,0,0,H,2,lost,entity
0,0,gained,longer,1,0,0,1,61715,0,0,1,0,S,0,lost,attribute
0,0,gained,longer,0,0,0,0,61715,0,0,0,0,H,0,lost,attribute
2,2,unchanged,shorter,1,0,0,5,443844,0,0,1,4,S,6,mixed,entity
0,0,unchanged,shorter,0,0,0,0,443844,0,0,0,0,H,0,mixed,entity
2,2,unchanged,shorter,1,0,0,1,443844,0,0,1,0,S,2,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,443844,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,3,0,0,5,32284,0,0,3,2,S,2,unresolved,entity
0,0,unresolved,shorter,2,0,0,2,32284,0,0,2,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,32284,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,1,32284,0,1,0,0,H,0,unresolved,attribute
2,2,mixed,shorter,2,0,0,7,482742,1,3,2,4,S,7,mixed,entity
1,1,mixed,shorter,1,0,0,1,482742,0,2,1,0,H,1,mixed,entity
0,0,mixed,shorter,0,0,0,1,482742,2,1,0,0,S,2,mixed,attribute
0,0,mixed,shorter,0,0,0,0,482742,0,0,0,0,H,0,mixed,attribute
3,3,unresolved,shorter,4,0,0,10,450500,1,2,4,5,S,9,mixed,entity
0,0,unresolved,shorter,0,0,0,0,450500,0,1,0,0,H,0,mixed,entity
1,1,unresolved,shorter,2,0,0,2,450500,0,0,2,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,450500,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,1,0,0,3,317531,1,2,1,1,S,2,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,317531,0,1,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,317531,2,1,0,0,S,2,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,317531,0,0,0,0,H,0,unresolved,attribute
3,3,lost,shorter,1,0,0,6,128515,0,0,1,5,S,8,mixed,entity
0,0,lost,shorter,2,0,0,3,128515,0,0,2,1,H,1,mixed,entity
0,0,lost,shorter,0,0,0,1,128515,0,0,0,1,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,128515,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,4,0,0,7,25846,0,2,4,3,S,4,mixed,entity
1,1,unresolved,shorter,0,0,0,0,25846,0,2,0,0,H,1,mixed,entity
0,0,unresolved,shorter,1,0,0,2,25846,0,0,1,1,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,25846,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,2,0,0,7,484432,1,2,2,4,S,5,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,484432,0,1,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,484432,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,484432,0,0,0,0,H,0,unresolved,attribute
0,0,unchanged,shorter,3,0,0,5,221914,1,1,3,1,S,2,unresolved,entity
0,0,unchanged,shorter,0,0,0,0,221914,0,0,0,0,H,0,unresolved,entity
0,0,unchanged,shorter,1,0,0,1,221914,0,0,1,0,S,0,unresolved,attribute
0,0,unchanged,shorter,0,0,0,0,221914,0,0,0,0,H,0,unresolved,attribute
4,4,unresolved,shorter,3,0,0,5,450849,0,0,3,2,S,6,mixed,entity
0,0,unresolved,shorter,2,0,0,4,450849,1,1,2,1,H,2,mixed,entity
3,3,unresolved,shorter,0,0,0,1,450849,0,1,0,0,S,3,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,450849,0,0,0,0,H,0,mixed,attribute
2,2,lost,shorter,3,0,0,9,319726,0,0,3,6,S,8,mixed,entity
0,0,lost,shorter,2,0,0,2,319726,0,0,2,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,2,319726,0,0,0,2,S,2,mixed,attribute
0,0,lost,shorter,0,0,0,0,319726,0,0,0,0,H,0,mixed,attribute
1,1,unchanged,shorter,3,0,0,6,276066,0,0,3,3,S,4,mixed,entity
0,0,unchanged,shorter,0,0,0,0,276066,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,2,0,0,2,276066,0,0,2,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,276066,0,0,0,0,H,0,mixed,attribute
0,0,unchanged,shorter,1,0,0,4,116202,0,0,1,3,S,3,lost,entity
0,0,unchanged,shorter,0,0,0,0,116202,0,0,0,0,H,0,lost,entity
0,0,unchanged,shorter,0,0,0,0,116202,0,0,0,0,S,0,lost,attribute
0,0,unchanged,shorter,0,0,0,0,116202,0,0,0,0,H,0,lost,attribute
0,0,unchanged,shorter,1,0,0,6,92679,1,2,1,3,S,4,mixed,entity
0,0,unchanged,shorter,0,0,0,0,92679,0,0,0,0,H,0,mixed,entity
1,1,unchanged,shorter,0,0,0,1,92679,1,0,0,1,S,3,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,92679,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,3,0,0,8,1180,2,3,3,2,S,5,mixed,entity
0,0,unresolved,shorter,2,0,0,3,1180,1,1,2,0,H,1,mixed,entity
0,0,unresolved,shorter,1,0,0,1,1180,0,0,1,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,1180,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,4,296960,0,0,2,2,S,3,unresolved,entity
1,1,unresolved,shorter,1,0,0,1,296960,0,0,1,0,H,1,unresolved,entity
1,1,unresolved,shorter,2,0,0,2,296960,0,0,2,0,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,296960,0,0,0,0,H,0,unresolved,attribute
2,2,unchanged,shorter,1,0,0,4,369190,2,1,1,2,S,6,mixed,entity
0,0,unchanged,shorter,0,0,0,1,369190,0,0,0,1,H,1,mixed,entity
0,0,unchanged,shorter,1,0,0,1,369190,0,0,1,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,369190,0,0,0,0,H,0,mixed,attribute
2,2,lost,shorter,2,0,0,5,306335,0,0,2,3,S,5,mixed,entity
0,0,lost,shorter,1,0,0,1,306335,0,0,1,0,H,0,mixed,entity
1,1,lost,shorter,0,0,0,0,306335,0,0,0,0,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,306335,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,2,0,0,4,103485,1,1,2,1,S,4,unresolved,entity
0,0,unresolved,shorter,1,0,0,1,103485,0,0,1,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,103485,0,1,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,103485,0,0,0,0,H,0,unresolved,attribute
0,0,lost,shorter,3,0,0,7,519838,2,2,3,3,S,5,unresolved,entity
0,0,lost,shorter,1,0,0,1,519838,0,1,1,0,H,0,unresolved,entity
0,0,lost,shorter,0,0,0,0,519838,0,0,0,0,S,0,unresolved,attribute
0,0,lost,shorter,0,0,0,0,519838,0,0,0,0,H,0,unresolved,attribute
2,2,lost,shorter,4,0,0,8,228867,1,1,4,3,S,6,mixed,entity
0,0,lost,shorter,2,0,0,2,228867,0,0,2,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,2,228867,1,2,0,0,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,228867,0,0,0,0,H,0,mixed,attribute
0,0,unchanged,shorter,1,0,0,5,281331,0,0,1,4,S,4,mixed,entity
0,0,unchanged,shorter,0,0,0,0,281331,0,0,0,0,H,0,mixed,entity
1,1,unchanged,shorter,1,0,0,1,281331,0,0,1,0,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,281331,0,0,0,0,H,0,mixed,attribute
2,2,gained,shorter,1,0,0,3,43947,0,0,1,2,S,4,mixed,entity
1,1,gained,shorter,0,0,0,0,43947,0,0,0,0,H,1,mixed,entity
0,0,gained,shorter,0,0,0,0,43947,0,0,0,0,S,0,mixed,attribute
0,0,gained,shorter,0,0,0,0,43947,0,0,0,0,H,0,mixed,attribute
4,4,lost,shorter,3,0,0,6,331180,0,0,3,3,S,7,mixed,entity
0,0,lost,shorter,1,0,0,1,331180,0,0,1,0,H,0,mixed,entity
2,2,lost,shorter,2,0,0,2,331180,0,0,2,0,S,2,mixed,attribute
0,0,lost,shorter,0,0,0,0,331180,0,0,0,0,H,0,mixed,attribute
0,0,lost,shorter,1,0,0,7,262531,0,0,1,6,S,6,lost,entity
0,0,lost,shorter,1,0,0,1,262531,0,0,1,0,H,0,lost,entity
0,0,lost,shorter,0,0,0,0,262531,0,0,0,0,S,0,lost,attribute
0,0,lost,shorter,0,0,0,0,262531,0,0,0,0,H,0,lost,attribute
0,0,unresolved,shorter,3,0,0,8,53748,1,2,3,3,S,4,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,53748,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,53748,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,53748,0,0,0,0,H,0,unresolved,attribute
1,1,mixed,shorter,2,0,0,5,521869,0,0,2,3,S,4,mixed,entity
2,2,mixed,shorter,1,0,0,1,521869,0,0,1,0,H,2,mixed,entity
0,0,mixed,shorter,0,0,0,0,521869,0,2,0,0,S,0,mixed,attribute
0,0,mixed,shorter,0,0,0,0,521869,0,2,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,5,0,0,8,462687,3,3,5,1,S,4,mixed,entity
0,0,unresolved,shorter,3,0,0,3,462687,1,1,3,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,462687,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,462687,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,2,0,0,7,138549,2,1,2,4,S,6,unresolved,entity
0,0,unresolved,shorter,2,0,0,2,138549,0,0,2,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,138549,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,138549,0,0,0,0,H,0,unresolved,attribute
1,1,lost,shorter,1,0,0,7,1960,1,1,1,5,S,7,mixed,entity
0,0,lost,shorter,1,0,0,1,1960,0,0,1,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,2,1960,0,0,0,2,S,2,mixed,attribute
0,0,lost,shorter,0,0,0,0,1960,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,1,0,0,6,446799,3,3,1,2,S,5,mixed,entity
0,0,unresolved,shorter,0,0,0,0,446799,1,0,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,1,446799,2,2,0,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,446799,1,1,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,2,0,0,5,323799,0,0,2,3,S,3,unresolved,entity
2,2,unresolved,shorter,0,0,0,0,323799,0,0,0,0,H,2,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,323799,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,323799,0,0,0,0,H,0,unresolved,attribute
2,2,unresolved,shorter,4,0,0,6,162530,1,0,4,2,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,1,162530,1,0,0,1,H,1,mixed,entity
1,1,unresolved,shorter,0,0,0,0,162530,0,0,0,0,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,162530,0,0,0,0,H,0,mixed,attribute
2,2,lost,shorter,1,0,0,7,113333,2,3,1,4,S,8,mixed,entity
0,0,lost,shorter,1,0,0,2,113333,0,2,1,0,H,0,mixed,entity
0,0,lost,shorter,0,0,0,0,113333,0,0,0,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,113333,0,0,0,0,H,0,mixed,attribute
3,3,unresolved,shorter,0,0,0,5,377195,0,1,0,5,S,8,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,377195,0,1,0,0,H,0,unresolved,entity
1,1,unresolved,shorter,0,0,0,0,377195,0,0,0,0,S,1,unresolved,attribute
1,1,unresolved,shorter,0,0,0,0,377195,0,0,0,0,H,1,unresolved,attribute
3,3,unresolved,shorter,2,0,0,4,169273,1,1,2,1,S,5,mixed,entity
0,0,unresolved,shorter,0,0,0,0,169273,0,0,0,0,H,0,mixed,entity
2,2,unresolved,shorter,0,0,0,0,169273,1,1,0,0,S,3,mixed,attribute
0,0,unresolved,shorter,0,0,0,1,169273,0,2,0,0,H,0,mixed,attribute
3,3,unresolved,shorter,6,0,0,11,251367,1,5,6,2,S,5,mixed,entity
0,0,unresolved,shorter,1,0,0,1,251367,1,2,1,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,251367,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,251367,0,0,0,0,H,0,mixed,attribute
3,3,lost,shorter,1,0,0,5,216243,0,0,1,4,S,7,mixed,entity
0,0,lost,shorter,2,0,0,2,216243,0,0,2,0,H,0,mixed,entity
2,2,lost,shorter,0,0,0,0,216243,0,0,0,0,S,2,mixed,attribute
0,0,lost,shorter,0,0,0,0,216243,0,0,0,0,H,0,mixed,attribute
1,1,lost,shorter,2,0,0,6,5804,0,0,2,4,S,5,mixed,entity
0,0,lost,shorter,1,0,0,1,5804,0,0,1,0,H,0,mixed,entity
0,0,lost,shorter,3,0,0,4,5804,0,0,3,1,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,5804,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,11,515682,3,4,2,6,S,9,mixed,entity
0,0,unresolved,shorter,0,0,0,1,515682,1,1,0,1,H,1,mixed,entity
0,0,unresolved,shorter,0,0,0,1,515682,0,0,0,1,S,1,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,515682,0,0,0,0,H,0,mixed,attribute
3,3,lost,shorter,3,0,0,11,329433,0,0,3,8,S,11,mixed,entity
0,0,lost,shorter,2,0,0,3,329433,0,0,2,1,H,1,mixed,entity
0,0,lost,shorter,0,0,0,0,329433,0,0,0,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,329433,0,0,0,0,H,0,mixed,attribute
2,2,unchanged,shorter,1,0,0,4,92248,2,1,1,2,S,6,mixed,entity
0,0,unchanged,shorter,0,0,0,0,92248,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,2,0,0,2,92248,0,0,2,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,92248,0,0,0,0,H,0,mixed,attribute
0,0,mixed,shorter,6,0,0,7,136466,3,0,6,1,S,4,mixed,entity
0,0,mixed,shorter,1,0,0,1,136466,0,0,1,0,H,0,mixed,entity
3,3,mixed,shorter,0,0,0,2,136466,0,1,0,1,S,4,mixed,attribute
2,2,mixed,shorter,0,0,0,0,136466,0,0,0,0,H,2,mixed,attribute
0,0,unchanged,shorter,1,0,0,6,107558,0,0,1,5,S,5,mixed,entity
0,0,unchanged,shorter,0,0,0,0,107558,0,0,0,0,H,0,mixed,entity
1,1,unchanged,shorter,0,0,0,0,107558,0,0,0,0,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,107558,0,0,0,0,H,0,mixed,attribute
2,2,unresolved,shorter,3,0,0,7,193349,0,2,3,4,S,6,mixed,entity
0,0,unresolved,shorter,0,0,0,0,193349,0,2,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,193349,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,193349,0,0,0,0,H,0,mixed,attribute
0,0,unchanged,shorter,1,0,0,3,312682,0,0,1,2,S,2,lost,entity
0,0,unchanged,shorter,0,0,0,0,312682,0,0,0,0,H,0,lost,entity
0,0,unchanged,shorter,1,0,0,1,312682,0,0,1,0,S,0,lost,attribute
0,0,unchanged,shorter,0,0,0,0,312682,0,0,0,0,H,0,lost,attribute
0,0,unresolved,longer,2,0,0,5,626,0,0,2,3,S,3,unresolved,entity
0,0,unresolved,longer,0,0,0,0,626,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,longer,1,0,0,2,626,1,2,1,0,S,1,unresolved,attribute
0,0,unresolved,longer,0,0,0,0,626,0,1,0,0,H,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,5,439426,0,0,0,5,S,5,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,439426,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,439426,0,1,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,439426,0,0,0,0,H,0,unresolved,attribute
0,0,gained,shorter,1,0,0,4,420914,1,0,1,3,S,3,unresolved,entity
1,1,gained,shorter,0,0,0,0,420914,1,0,0,0,H,1,unresolved,entity
0,0,gained,shorter,0,0,0,0,420914,0,0,0,0,S,0,unresolved,attribute
0,0,gained,shorter,0,0,0,0,420914,0,0,0,0,H,0,unresolved,attribute
0,0,lost,shorter,0,0,0,3,55155,0,0,0,3,S,3,unchanged,entity
0,0,lost,shorter,1,0,0,1,55155,0,0,1,0,H,0,unchanged,entity
0,0,lost,shorter,0,0,0,0,55155,0,0,0,0,S,0,unchanged,attribute
0,0,lost,shorter,0,0,0,0,55155,0,0,0,0,H,0,unchanged,attribute
0,0,lost,shorter,4,0,0,7,295076,0,0,4,3,S,3,lost,entity
0,0,lost,shorter,2,0,0,2,295076,0,0,2,0,H,0,lost,entity
0,0,lost,shorter,0,0,0,1,295076,0,0,0,1,S,1,lost,attribute
0,0,lost,shorter,0,0,0,0,295076,0,0,0,0,H,0,lost,attribute
1,1,lost,shorter,2,0,0,9,273317,0,0,2,7,S,8,mixed,entity
0,0,lost,shorter,2,0,0,3,273317,0,0,2,1,H,1,mixed,entity
0,0,lost,shorter,0,0,0,0,273317,0,0,0,0,S,0,mixed,attribute
0,0,lost,shorter,0,0,0,0,273317,0,0,0,0,H,0,mixed,attribute
2,2,unchanged,shorter,3,0,0,10,300876,2,1,3,6,S,10,mixed,entity
0,0,unchanged,shorter,0,0,0,1,300876,0,0,0,1,H,1,mixed,entity
0,0,unchanged,shorter,0,0,0,0,300876,0,0,0,0,S,0,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,300876,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,3,416145,0,1,0,3,S,4,mixed,entity
0,0,unresolved,shorter,0,0,0,0,416145,0,1,0,0,H,0,mixed,entity
1,1,unresolved,shorter,1,0,0,2,416145,0,0,1,1,S,2,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,416145,0,0,0,0,H,0,mixed,attribute
2,2,unchanged,shorter,1,0,0,4,20487,0,0,1,3,S,5,mixed,entity
0,0,unchanged,shorter,0,0,0,1,20487,0,0,0,1,H,1,mixed,entity
1,1,unchanged,shorter,0,0,0,0,20487,0,0,0,0,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,20487,0,0,0,0,H,0,mixed,attribute
3,3,unchanged,shorter,4,0,0,6,565778,0,0,4,2,S,5,mixed,entity
0,0,unchanged,shorter,0,0,0,0,565778,0,0,0,0,H,0,mixed,entity
0,0,unchanged,shorter,1,0,0,2,565778,0,0,1,1,S,1,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,565778,0,0,0,0,H,0,mixed,attribute
0,0,unresolved,shorter,1,0,0,11,451944,5,6,1,4,S,8,mixed,entity
0,0,unresolved,shorter,0,0,0,0,451944,1,0,0,0,H,0,mixed,entity
1,1,unresolved,shorter,0,0,0,1,451944,0,0,0,1,S,2,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,451944,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,9,497049,5,7,0,3,S,9,unresolved,entity
1,1,unresolved,shorter,0,0,0,1,497049,0,1,0,1,H,2,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,497049,0,0,0,0,S,0,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,497049,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,1,0,0,4,484303,1,1,1,2,S,4,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,484303,0,0,0,0,H,0,unresolved,entity
0,0,unresolved,shorter,0,0,0,1,484303,0,0,0,1,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,0,484303,0,0,0,0,H,0,unresolved,attribute
1,1,unresolved,shorter,2,0,0,7,550051,1,3,2,4,S,6,mixed,entity
0,0,unresolved,shorter,0,0,0,0,550051,0,2,0,0,H,0,mixed,entity
0,0,unresolved,shorter,0,0,0,0,550051,0,0,0,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,550051,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,0,0,0,1,140010,0,2,0,1,S,2,mixed,entity
1,1,unresolved,shorter,0,0,0,1,140010,1,2,0,1,H,3,mixed,entity
0,0,unresolved,shorter,1,0,0,1,140010,0,0,1,0,S,0,mixed,attribute
0,0,unresolved,shorter,0,0,0,0,140010,0,0,0,0,H,0,mixed,attribute
2,2,mixed,shorter,2,0,0,7,437303,1,0,2,5,S,8,mixed,entity
1,1,mixed,shorter,1,0,0,1,437303,0,0,1,0,H,1,mixed,entity
0,0,mixed,shorter,0,0,0,2,437303,2,2,0,0,S,2,mixed,attribute
0,0,mixed,shorter,0,0,0,0,437303,0,0,0,0,H,0,mixed,attribute
1,1,lost,shorter,4,0,0,9,378276,0,4,4,5,S,6,mixed,entity
0,0,lost,shorter,1,0,0,1,378276,0,4,1,0,H,0,mixed,entity
1,1,lost,shorter,0,0,0,0,378276,0,0,0,0,S,1,mixed,attribute
0,0,lost,shorter,0,0,0,0,378276,0,0,0,0,H,0,mixed,attribute
1,1,unresolved,shorter,2,0,0,5,183469,0,0,2,3,S,4,unresolved,entity
0,0,unresolved,shorter,0,0,0,0,183469,0,0,0,0,H,0,unresolved,entity
1,1,unresolved,shorter,1,0,0,3,183469,0,2,1,0,S,1,unresolved,attribute
0,0,unresolved,shorter,0,0,0,1,183469,0,1,0,0,H,0,unresolved,attribute
3,3,unchanged,shorter,1,0,0,6,220277,0,0,1,5,S,8,mixed,entity
0,0,unchanged,shorter,0,0,0,0,220277,0,0,0,0,H,0,mixed,entity
2,2,unchanged,shorter,2,0,0,2,220277,0,0,2,0,S,2,mixed,attribute
0,0,unchanged,shorter,0,0,0,0,220277,0,0,0,0,H,0,mixed,attribute
